Date Saved,14/05/2026 09:44,,,
Spectral Data 447[nm],1.301000476,,,
Spectral Data 448[nm],1.317471504,,,
Spectral Data 449[nm],1.334263921,,,
Spectral Data 450[nm],1.351418734,,,
Spectral Data 451[nm],1.368779302,,,
Spectral Data 452[nm],1.385932446,,,
Spectral Data 453[nm],1.402446985,,,
Spectral Data 454[nm],1.417891979,,,
Spectral Data 455[nm],1.431839824,,,
Spectral Data 456[nm],1.443855166,,,
Spectral Data 457[nm],1.453507066,,,
Spectral Data 458[nm],1.460364819,,,
Spectral Data 459[nm],1.464122772,,,
Spectral Data 460[nm],1.465132475,,,
Spectral Data 461[nm],1.463960528,,,
Spectral Data 462[nm],1.461173296,,,
Spectral Data 463[nm],1.457341433,,,
Spectral Data 464[nm],1.453056216,,,
Spectral Data 465[nm],1.448925018,,,
Spectral Data 466[nm],1.445556402,,,
Spectral Data 467[nm],1.443548679,,,
Spectral Data 468[nm],1.443174958,,,
Spectral Data 469[nm],1.4443084,,,
Spectral Data 470[nm],1.446796298,,,
Spectral Data 471[nm],1.450485349,,,
Spectral Data 472[nm],1.455119967,,,
Spectral Data 473[nm],1.460202336,,,
Spectral Data 474[nm],1.465196133,,,
Spectral Data 475[nm],1.469565272,,,
Spectral Data 476[nm],1.472867727,,,
Spectral Data 477[nm],1.475122929,,,
Spectral Data 478[nm],1.476493239,,,
Spectral Data 479[nm],1.477140903,,,
Spectral Data 480[nm],1.477229357,,,
Spectral Data 481[nm],1.476930976,,,
Spectral Data 482[nm],1.476424217,,,
Spectral Data 483[nm],1.475887299,,,
Spectral Data 484[nm],1.475497723,,,
Spectral Data 485[nm],1.47539103,,,
Spectral Data 486[nm],1.475651741,,,
Spectral Data 487[nm],1.476362109,,,
Spectral Data 488[nm],1.47760427,,,
Spectral Data 489[nm],1.479358912,,,
Spectral Data 490[nm],1.481372476,,,
Spectral Data 491[nm],1.483359337,,,
Spectral Data 492[nm],1.485034108,,,
Spectral Data 493[nm],1.486155391,,,
Spectral Data 494[nm],1.486694098,,,
Spectral Data 495[nm],1.486684322,,,
Spectral Data 496[nm],1.486160278,,,
Spectral Data 497[nm],1.485157609,,,
Spectral Data 498[nm],1.483730793,,,
Spectral Data 499[nm],1.481945515,,,
Spectral Data 500[nm],1.47986722,,,
Spectral Data 501[nm],1.477562904,,,
Spectral Data 502[nm],1.475147605,,,
Spectral Data 503[nm],1.472791672,,,
Spectral Data 504[nm],1.470667839,,,
Spectral Data 505[nm],1.468947768,,,
Spectral Data 506[nm],1.467648268,,,
Spectral Data 507[nm],1.466444016,,,
Spectral Data 508[nm],1.464961886,,,
Spectral Data 509[nm],1.462828875,,,
Spectral Data 510[nm],1.459783435,,,
Spectral Data 511[nm],1.456074357,,,
Spectral Data 512[nm],1.452092886,,,
Spectral Data 513[nm],1.448230147,,,
Spectral Data 514[nm],1.444860458,,,
Spectral Data 515[nm],1.442191482,,,
Spectral Data 516[nm],1.440335155,,,
Spectral Data 517[nm],1.439402103,,,
Spectral Data 518[nm],1.439500809,,,
Spectral Data 519[nm],1.440657258,,,
Spectral Data 520[nm],1.442805767,,,
Spectral Data 521[nm],1.445876479,,,
Spectral Data 522[nm],1.449799538,,,
Spectral Data 523[nm],1.454448462,,,
Spectral Data 524[nm],1.459576726,,,
Spectral Data 525[nm],1.464922667,,,
Spectral Data 526[nm],1.470225096,,,
Spectral Data 527[nm],1.475304365,,,
Spectral Data 528[nm],1.480331063,,,
Spectral Data 529[nm],1.485573053,,,
Spectral Data 530[nm],1.491298556,,,
Spectral Data 531[nm],1.497706175,,,
Spectral Data 532[nm],1.504309177,,,
Spectral Data 533[nm],1.510252237,,,
Spectral Data 534[nm],1.514677525,,,
Spectral Data 535[nm],1.516752005,,,
Spectral Data 536[nm],1.516265273,,,
Spectral Data 537[nm],1.513663888,,,
Spectral Data 538[nm],1.509425163,,,
Spectral Data 539[nm],1.504027128,,,
Spectral Data 540[nm],1.497917891,,,
Spectral Data 541[nm],1.491483569,,,
Spectral Data 542[nm],1.485103488,,,
Spectral Data 543[nm],1.479156852,,,
Spectral Data 544[nm],1.473991752,,,
Spectral Data 545[nm],1.469861984,,,
Spectral Data 546[nm],1.466988325,,,
Spectral Data 547[nm],1.465591431,,,
Spectral Data 548[nm],1.465832591,,,
Spectral Data 549[nm],1.467250943,,,
Spectral Data 550[nm],1.469054222,,,
Spectral Data 551[nm],1.470449328,,,
Spectral Data 552[nm],1.470660448,,,
Spectral Data 553[nm],1.469455838,,,
Spectral Data 554[nm],1.467240214,,,
Spectral Data 555[nm],1.464454055,,,
Spectral Data 556[nm],1.461537957,,,
Spectral Data 557[nm],1.458805442,,,
Spectral Data 558[nm],1.456244707,,,
Spectral Data 559[nm],1.453792214,,,
Spectral Data 560[nm],1.451384187,,,
Spectral Data 561[nm],1.448964238,,,
Spectral Data 562[nm],1.44651854,,,
Spectral Data 563[nm],1.444049597,,,
Spectral Data 564[nm],1.44156003,,,
Spectral Data 565[nm],1.439052701,,,
Spectral Data 566[nm],1.43654263,,,
Spectral Data 567[nm],1.434053898,,,
Spectral Data 568[nm],1.431611061,,,
Spectral Data 569[nm],1.429239273,,,
Spectral Data 570[nm],1.42701292,,,
Spectral Data 571[nm],1.425093889,,,
Spectral Data 572[nm],1.423653483,,,
Spectral Data 573[nm],1.422863126,,,
Spectral Data 574[nm],1.422835231,,,
Spectral Data 575[nm],1.423440814,,,
Spectral Data 576[nm],1.424488664,,,
Spectral Data 577[nm],1.42578721,,,
Spectral Data 578[nm],1.427141428,,,
Spectral Data 579[nm],1.428330541,,,
Spectral Data 580[nm],1.429116726,,,
Spectral Data 581[nm],1.429261446,,,
Spectral Data 582[nm],1.428530693,,,
Spectral Data 583[nm],1.426867127,,,
Spectral Data 584[nm],1.424443007,,,
Spectral Data 585[nm],1.421445608,,,
Spectral Data 586[nm],1.418062687,,,
Spectral Data 587[nm],1.414479375,,,
Spectral Data 588[nm],1.410871983,,,
Spectral Data 589[nm],1.407415986,,,
Spectral Data 590[nm],1.404286623,,,
Spectral Data 591[nm],1.401643038,,,
Spectral Data 592[nm],1.399528503,,,
Spectral Data 593[nm],1.397939205,,,
Spectral Data 594[nm],1.396871448,,,
Spectral Data 595[nm],1.396316886,,,
Spectral Data 596[nm],1.396183729,,,
Spectral Data 597[nm],1.396309495,,,
Spectral Data 598[nm],1.396529198,,,
Spectral Data 599[nm],1.396678567,,,
Spectral Data 600[nm],1.396659017,,,
Spectral Data 601[nm],1.396485925,,,
Spectral Data 602[nm],1.396186233,,,
Spectral Data 603[nm],1.395786643,,,
Spectral Data 604[nm],1.395298719,,,
Spectral Data 605[nm],1.394675374,,,
Spectral Data 606[nm],1.393855691,,,
Spectral Data 607[nm],1.392778993,,,
Spectral Data 608[nm],1.391394734,,,
Spectral Data 609[nm],1.389742851,,,
Spectral Data 610[nm],1.387909889,,,
Spectral Data 611[nm],1.385982633,,,
Spectral Data 612[nm],1.384045959,,,
Spectral Data 613[nm],1.382130265,,,
Spectral Data 614[nm],1.380207539,,,
Spectral Data 615[nm],1.378246665,,,
Spectral Data 616[nm],1.376216769,,,
Spectral Data 617[nm],1.374088049,,,
Spectral Data 618[nm],1.371833801,,,
Spectral Data 619[nm],1.369427919,,,
Spectral Data 620[nm],1.36684382,,,
Spectral Data 621[nm],1.36407125,,,
Spectral Data 622[nm],1.361177683,,,
Spectral Data 623[nm],1.358254671,,,
Spectral Data 624[nm],1.355393648,,,
Spectral Data 625[nm],1.352686882,,,
Spectral Data 626[nm],1.35023272,,,
Spectral Data 627[nm],1.34813416,,,
Spectral Data 628[nm],1.346494079,,,
Spectral Data 629[nm],1.345414042,,,
Spectral Data 630[nm],1.344941616,,,
Spectral Data 631[nm],1.345051885,,,
Spectral Data 632[nm],1.345715404,,,
Spectral Data 633[nm],1.346900821,,,
Spectral Data 634[nm],1.348518133,,,
Spectral Data 635[nm],1.350352526,,,
Spectral Data 636[nm],1.352153659,,,
Spectral Data 637[nm],1.353671551,,,
Spectral Data 638[nm],1.354701638,,,
Spectral Data 639[nm],1.355237722,,,
Spectral Data 640[nm],1.355325103,,,
Spectral Data 641[nm],1.355009437,,,
Spectral Data 642[nm],1.354316115,,,
Spectral Data 643[nm],1.35313189,,,
Spectral Data 644[nm],1.351292372,,,
Spectral Data 645[nm],1.348632693,,,
Spectral Data 646[nm],1.34502387,,,
Spectral Data 647[nm],1.340683222,,,
Spectral Data 648[nm],1.336027503,,,
Spectral Data 649[nm],1.331476212,,,
Spectral Data 650[nm],1.327436924,,,
Spectral Data 651[nm],1.324137926,,,
Spectral Data 652[nm],1.321661472,,,
Spectral Data 653[nm],1.320085049,,,
Spectral Data 654[nm],1.319484949,,,
Spectral Data 655[nm],1.319885135,,,
Spectral Data 656[nm],1.321247458,,,
Spectral Data 657[nm],1.32353127,,,
Spectral Data 658[nm],1.326694131,,,
Spectral Data 659[nm],1.330579281,,,
Spectral Data 660[nm],1.334840178,,,
Spectral Data 661[nm],1.339113235,,,
Spectral Data 662[nm],1.343035102,,,
Spectral Data 663[nm],1.346347094,,,
Spectral Data 664[nm],1.349036098,,,
Spectral Data 665[nm],1.351125002,,,
Spectral Data 666[nm],1.352636933,,,
Spectral Data 667[nm],1.353617311,,,
Spectral Data 668[nm],1.354193091,,,
Spectral Data 669[nm],1.354508758,,,
Spectral Data 670[nm],1.35470891,,,
Spectral Data 671[nm],1.354898214,,,
Spectral Data 672[nm],1.354850173,,,
Spectral Data 673[nm],1.354222894,,,
Spectral Data 674[nm],1.352676034,,,
Spectral Data 675[nm],1.349876761,,,
Spectral Data 676[nm],1.345603943,,,
Spectral Data 677[nm],1.339720488,,,
Spectral Data 678[nm],1.332090974,,,
Spectral Data 679[nm],1.322585702,,,
Spectral Data 680[nm],1.311331868,,,
Spectral Data 681[nm],1.298818469,,,
Spectral Data 682[nm],1.285561562,,,
Spectral Data 683[nm],1.272077322,,,
Spectral Data 684[nm],1.25893414,,,
Spectral Data 685[nm],1.246843338,,,
Spectral Data 686[nm],1.23653996,,,
Spectral Data 687[nm],1.22875917,,,
Spectral Data 688[nm],1.22409153,,,
Spectral Data 689[nm],1.222319365,,,
Spectral Data 690[nm],1.222945452,,,
Spectral Data 691[nm],1.225472093,,,
Spectral Data 692[nm],1.229402542,,,
Spectral Data 693[nm],1.23426342,,,
Spectral Data 694[nm],1.239595413,,,
Spectral Data 695[nm],1.244939685,,,
Spectral Data 696[nm],1.249844313,,,
Spectral Data 697[nm],1.254102707,,,
Spectral Data 698[nm],1.257810473,,,
Spectral Data 699[nm],1.261082053,,,
Spectral Data 700[nm],1.264031649,,,
Spectral Data 701[nm],1.266718507,,,
Spectral Data 702[nm],1.269071221,,,
Spectral Data 703[nm],1.271000028,,,
Spectral Data 704[nm],1.272414804,,,
Spectral Data 705[nm],1.273191929,,,
Spectral Data 706[nm],1.272999406,,,
Spectral Data 707[nm],1.271453261,,,
Spectral Data 708[nm],1.268169761,,,
Spectral Data 709[nm],1.262799859,,,
Spectral Data 710[nm],1.25528276,,,
Spectral Data 711[nm],1.245744824,,,
Spectral Data 712[nm],1.234318733,,,
Spectral Data 713[nm],1.221142769,,,
Spectral Data 714[nm],1.206597567,,,
Spectral Data 715[nm],1.191395879,,,
Spectral Data 716[nm],1.176274538,,,
Spectral Data 717[nm],1.161970019,,,
Spectral Data 718[nm],1.149122715,,,
Spectral Data 719[nm],1.138069034,,,
Spectral Data 720[nm],1.129085541,,,
Spectral Data 721[nm],1.12244916,,,
Spectral Data 722[nm],1.118407011,,,
Spectral Data 723[nm],1.116946101,,,
Spectral Data 724[nm],1.117933989,,,
Spectral Data 725[nm],1.12123847,,,
Spectral Data 726[nm],1.126717567,,,
Spectral Data 727[nm],1.133996725,,,
Spectral Data 728[nm],1.142461538,,,
Spectral Data 729[nm],1.15148747,,,
Spectral Data 730[nm],1.160450459,,,
Spectral Data 731[nm],1.168878555,,,
Spectral Data 732[nm],1.176648855,,,
Spectral Data 733[nm],1.183686852,,,
Spectral Data 734[nm],1.189918399,,,
Spectral Data 735[nm],1.19528842,,,
Spectral Data 736[nm],1.199849248,,,
Spectral Data 737[nm],1.20369029,,,
Spectral Data 738[nm],1.206900954,,,
Spectral Data 739[nm],1.209577322,,,
Spectral Data 740[nm],1.211906552,,,
Spectral Data 741[nm],1.214147806,,,
Spectral Data 742[nm],1.216563106,,,
Spectral Data 743[nm],1.219409347,,,
Spectral Data 744[nm],1.222388506,,,
Spectral Data 745[nm],1.224250436,,,
Spectral Data 746[nm],1.223659873,,,
Spectral Data 747[nm],1.219281316,,,
Spectral Data 748[nm],1.209986329,,,
Spectral Data 749[nm],1.195474744,,,
Spectral Data 750[nm],1.175653338,,,
Spectral Data 751[nm],1.15042901,,,
Spectral Data 752[nm],1.119808555,,,
Spectral Data 753[nm],1.084810257,,,
Spectral Data 754[nm],1.047050953,,,
Spectral Data 755[nm],1.008156061,,,
Spectral Data 756[nm],0.96974194,,,
Spectral Data 757[nm],0.933276951,,,
Spectral Data 758[nm],0.900047183,,,
Spectral Data 759[nm],0.871319652,,,
Spectral Data 760[nm],0.848361492,,,
Spectral Data 761[nm],0.832402766,,,
Spectral Data 762[nm],0.82456696,,,
Spectral Data 763[nm],0.825958431,,,
Spectral Data 764[nm],0.837681353,,,
Spectral Data 765[nm],0.8603701,,,
Spectral Data 766[nm],0.891294718,,,
Spectral Data 767[nm],0.9262591,,,
Spectral Data 768[nm],0.961061001,,,
Spectral Data 769[nm],0.991624594,,,
Spectral Data 770[nm],1.016645551,,,
Spectral Data 771[nm],1.037519693,,,
Spectral Data 772[nm],1.0557549,,,
Spectral Data 773[nm],1.072856188,,,
Spectral Data 774[nm],1.089620948,,,
Spectral Data 775[nm],1.105340362,,,
Spectral Data 776[nm],1.119120955,,,
Spectral Data 777[nm],1.130068779,,,
Spectral Data 778[nm],1.13747251,,,
Spectral Data 779[nm],1.141548395,,,
Spectral Data 780[nm],1.142807364,,,
,,,,
TM-30 Color Vector Graphic,Reference Illuminant x,Reference Illuminant y,Measured Illuminant x,Measured Illuminant y
bin1,0.9766204,0.2149712,0.9749935,0.2155488
bin2,0.8258025,0.5639594,0.8244439,0.5651609
bin3,0.5800513,0.81458,0.58008,0.8146842
bin4,0.1678032,0.9858205,0.1698331,0.9858075
bin5,-0.121898,0.9925426,-0.1201482,0.9924724
bin6,-0.5081685,0.8612577,-0.5069664,0.860201
bin7,-0.8310364,0.556218,-0.8315537,0.5548548
bin8,-0.9967806,0.08017737,-0.9981011,0.07906193
bin9,-0.9774672,-0.2110872,-0.9803315,-0.2107858
bin10,-0.8541455,-0.520034,-0.8577901,-0.5186285
bin11,-0.5818517,-0.8132949,-0.5867233,-0.8107441
bin12,-0.1661913,-0.9860935,-0.1711185,-0.9853223
bin13,0.1558656,-0.9877782,0.1507506,-0.9871025
bin14,0.5909724,-0.8066918,0.5872783,-0.8063136
bin15,0.8249856,-0.5651538,0.8198517,-0.5632209
bin16,0.9819481,-0.1891505,0.9796625,-0.187385
