Date Saved,14/05/2026 09:44,,,
Spectral Data 438[nm],1.122612596,,,
Spectral Data 439[nm],1.138500929,,,
Spectral Data 440[nm],1.154033899,,,
Spectral Data 441[nm],1.169354439,,,
Spectral Data 442[nm],1.184596181,,,
Spectral Data 443[nm],1.199836373,,,
Spectral Data 444[nm],1.215133548,,,
Spectral Data 445[nm],1.230546117,,,
Spectral Data 446[nm],1.246131778,,,
Spectral Data 447[nm],1.261945009,,,
Spectral Data 448[nm],1.278037667,,,
Spectral Data 449[nm],1.294461608,,,
Spectral Data 450[nm],1.31126225,,,
Spectral Data 451[nm],1.328283548,,,
Spectral Data 452[nm],1.345108986,,,
Spectral Data 453[nm],1.361302733,,,
Spectral Data 454[nm],1.376430273,,,
Spectral Data 455[nm],1.390065551,,,
Spectral Data 456[nm],1.401789904,,,
Spectral Data 457[nm],1.411191106,,,
Spectral Data 458[nm],1.41785717,,,
Spectral Data 459[nm],1.421501756,,,
Spectral Data 460[nm],1.422497749,,,
Spectral Data 461[nm],1.421433568,,,
Spectral Data 462[nm],1.41889751,,,
Spectral Data 463[nm],1.415477633,,,
Spectral Data 464[nm],1.411731362,,,
Spectral Data 465[nm],1.408197999,,,
Spectral Data 466[nm],1.405417204,,,
Spectral Data 467[nm],1.403919578,,,
Spectral Data 468[nm],1.403933764,,,
Spectral Data 469[nm],1.405317307,,,
Spectral Data 470[nm],1.40790379,,,
Spectral Data 471[nm],1.411526203,,,
Spectral Data 472[nm],1.415938377,,,
Spectral Data 473[nm],1.42070663,,,
Spectral Data 474[nm],1.425367117,,,
Spectral Data 475[nm],1.429456115,,,
Spectral Data 476[nm],1.432595134,,,
Spectral Data 477[nm],1.434822679,,,
Spectral Data 478[nm],1.436306119,,,
Spectral Data 479[nm],1.437213302,,,
Spectral Data 480[nm],1.437708259,,,
Spectral Data 481[nm],1.437919497,,,
Spectral Data 482[nm],1.437952399,,,
Spectral Data 483[nm],1.437912464,,,
Spectral Data 484[nm],1.437904954,,,
Spectral Data 485[nm],1.438025475,,,
Spectral Data 486[nm],1.438357592,,,
Spectral Data 487[nm],1.438984871,,,
Spectral Data 488[nm],1.439990282,,,
Spectral Data 489[nm],1.441379189,,,
Spectral Data 490[nm],1.442976356,,,
Spectral Data 491[nm],1.444581866,,,
Spectral Data 492[nm],1.445995927,,,
Spectral Data 493[nm],1.447047114,,,
Spectral Data 494[nm],1.4477005,,,
Spectral Data 495[nm],1.447961807,,,
Spectral Data 496[nm],1.447836637,,,
Spectral Data 497[nm],1.447331429,,,
Spectral Data 498[nm],1.446462154,,,
Spectral Data 499[nm],1.445250869,,,
Spectral Data 500[nm],1.443719387,,,
Spectral Data 501[nm],1.441891193,,,
Spectral Data 502[nm],1.439847946,,,
Spectral Data 503[nm],1.437737942,,,
Spectral Data 504[nm],1.435712457,,,
Spectral Data 505[nm],1.433922172,,,
Spectral Data 506[nm],1.432383657,,,
Spectral Data 507[nm],1.430818796,,,
Spectral Data 508[nm],1.428907871,,,
Spectral Data 509[nm],1.426331282,,,
Spectral Data 510[nm],1.422872901,,,
Spectral Data 511[nm],1.418790698,,,
Spectral Data 512[nm],1.414474845,,,
Spectral Data 513[nm],1.410315037,,,
Spectral Data 514[nm],1.406684756,,,
Spectral Data 515[nm],1.403790116,,,
Spectral Data 516[nm],1.401741385,,,
Spectral Data 517[nm],1.40064764,,,
Spectral Data 518[nm],1.40061605,,,
Spectral Data 519[nm],1.401678562,,,
Spectral Data 520[nm],1.403783441,,,
Spectral Data 521[nm],1.406875253,,,
Spectral Data 522[nm],1.410898685,,,
Spectral Data 523[nm],1.415729523,,,
Spectral Data 524[nm],1.421097755,,,
Spectral Data 525[nm],1.426715612,,,
Spectral Data 526[nm],1.432295084,,,
Spectral Data 527[nm],1.43763411,,,
Spectral Data 528[nm],1.442898512,,,
Spectral Data 529[nm],1.44835639,,,
Spectral Data 530[nm],1.454275966,,,
Spectral Data 531[nm],1.460856676,,,
Spectral Data 532[nm],1.467621684,,,
Spectral Data 533[nm],1.47372961,,,
Spectral Data 534[nm],1.478336811,,,
Spectral Data 535[nm],1.480624318,,,
Spectral Data 536[nm],1.480394602,,,
Spectral Data 537[nm],1.478105307,,,
Spectral Data 538[nm],1.474245191,,,
Spectral Data 539[nm],1.469302893,,,
Spectral Data 540[nm],1.463711858,,,
Spectral Data 541[nm],1.457790494,,,
Spectral Data 542[nm],1.451843858,,,
Spectral Data 543[nm],1.446177125,,,
Spectral Data 544[nm],1.441079855,,,
Spectral Data 545[nm],1.436809421,,,
Spectral Data 546[nm],1.43360734,,,
Spectral Data 547[nm],1.431714773,,,
Spectral Data 548[nm],1.431316733,,,
Spectral Data 549[nm],1.432014942,,,
Spectral Data 550[nm],1.433100343,,,
Spectral Data 551[nm],1.433862686,,,
Spectral Data 552[nm],1.433607936,,,
Spectral Data 553[nm],1.432150722,,,
Spectral Data 554[nm],1.429900169,,,
Spectral Data 555[nm],1.42729938,,,
Spectral Data 556[nm],1.424791098,,,
Spectral Data 557[nm],1.422665596,,,
Spectral Data 558[nm],1.42082274,,,
Spectral Data 559[nm],1.419100046,,,
Spectral Data 560[nm],1.417335033,,,
Spectral Data 561[nm],1.415383935,,,
Spectral Data 562[nm],1.413216591,,,
Spectral Data 563[nm],1.410845637,,,
Spectral Data 564[nm],1.40828383,,,
Spectral Data 565[nm],1.405546546,,,
Spectral Data 566[nm],1.402691364,,,
Spectral Data 567[nm],1.399811745,,,
Spectral Data 568[nm],1.397001863,,,
Spectral Data 569[nm],1.394356132,,,
Spectral Data 570[nm],1.391977787,,,
Spectral Data 571[nm],1.389986396,,,
Spectral Data 572[nm],1.388503075,,,
Spectral Data 573[nm],1.387649059,,,
Spectral Data 574[nm],1.387496948,,,
Spectral Data 575[nm],1.387920499,,,
Spectral Data 576[nm],1.388742208,,,
Spectral Data 577[nm],1.389784336,,,
Spectral Data 578[nm],1.390868783,,,
Spectral Data 579[nm],1.39182353,,,
Spectral Data 580[nm],1.39247942,,,
Spectral Data 581[nm],1.392666698,,,
Spectral Data 582[nm],1.392218709,,,
Spectral Data 583[nm],1.391083717,,,
Spectral Data 584[nm],1.389358759,,,
Spectral Data 585[nm],1.387150884,,,
Spectral Data 586[nm],1.384567618,,,
Spectral Data 587[nm],1.381724596,,,
Spectral Data 588[nm],1.378761172,,,
Spectral Data 589[nm],1.375821471,,,
Spectral Data 590[nm],1.373049259,,,
Spectral Data 591[nm],1.370576859,,,
Spectral Data 592[nm],1.368451953,,,
Spectral Data 593[nm],1.366688251,,,
Spectral Data 594[nm],1.365299225,,,
Spectral Data 595[nm],1.364295602,,,
Spectral Data 596[nm],1.363635659,,,
Spectral Data 597[nm],1.36323297,,,
Spectral Data 598[nm],1.362999678,,,
Spectral Data 599[nm],1.362847805,,,
Spectral Data 600[nm],1.362710953,,,
Spectral Data 601[nm],1.362558722,,,
Spectral Data 602[nm],1.362364769,,,
Spectral Data 603[nm],1.362102628,,,
Spectral Data 604[nm],1.361747265,,,
Spectral Data 605[nm],1.361279845,,,
Spectral Data 606[nm],1.360682368,,,
Spectral Data 607[nm],1.359937191,,,
Spectral Data 608[nm],1.359030843,,,
Spectral Data 609[nm],1.357983589,,,
Spectral Data 610[nm],1.356834173,,,
Spectral Data 611[nm],1.355621099,,,
Spectral Data 612[nm],1.354380727,,,
Spectral Data 613[nm],1.353101254,,,
Spectral Data 614[nm],1.351718426,,,
Spectral Data 615[nm],1.350165248,,,
Spectral Data 616[nm],1.348374367,,,
Spectral Data 617[nm],1.346294761,,,
Spectral Data 618[nm],1.34390986,,,
Spectral Data 619[nm],1.341207862,,,
Spectral Data 620[nm],1.338177085,,,
Spectral Data 621[nm],1.334829211,,,
Spectral Data 622[nm],1.331292152,,,
Spectral Data 623[nm],1.327729106,,,
Spectral Data 624[nm],1.324303508,,,
Spectral Data 625[nm],1.321176291,,,
Spectral Data 626[nm],1.318475485,,,
Spectral Data 627[nm],1.316308737,,,
Spectral Data 628[nm],1.314782619,,,
Spectral Data 629[nm],1.314002037,,,
Spectral Data 630[nm],1.31398654,,,
Spectral Data 631[nm],1.314641953,,,
Spectral Data 632[nm],1.315866351,,,
Spectral Data 633[nm],1.317555785,,,
Spectral Data 634[nm],1.319564223,,,
Spectral Data 635[nm],1.321673512,,,
Spectral Data 636[nm],1.323637247,,,
Spectral Data 637[nm],1.325208664,,,
Spectral Data 638[nm],1.326187015,,,
Spectral Data 639[nm],1.326570749,,,
Spectral Data 640[nm],1.326409578,,,
Spectral Data 641[nm],1.325753808,,,
Spectral Data 642[nm],1.324641109,,,
Spectral Data 643[nm],1.323022842,,,
Spectral Data 644[nm],1.320818186,,,
Spectral Data 645[nm],1.317946553,,,
Spectral Data 646[nm],1.314353704,,,
Spectral Data 647[nm],1.310238838,,,
Spectral Data 648[nm],1.305947304,,,
Spectral Data 649[nm],1.301826954,,,
Spectral Data 650[nm],1.298214912,,,
Spectral Data 651[nm],1.295295238,,,
Spectral Data 652[nm],1.293127179,,,
Spectral Data 653[nm],1.291766047,,,
Spectral Data 654[nm],1.291266322,,,
Spectral Data 655[nm],1.291651845,,,
Spectral Data 656[nm],1.292909503,,,
Spectral Data 657[nm],1.29502511,,,
Spectral Data 658[nm],1.297982812,,,
Spectral Data 659[nm],1.301652074,,,
Spectral Data 660[nm],1.305714011,,,
Spectral Data 661[nm],1.309831619,,,
Spectral Data 662[nm],1.313668489,,,
Spectral Data 663[nm],1.316974282,,,
Spectral Data 664[nm],1.319698215,,,
Spectral Data 665[nm],1.321819782,,,
Spectral Data 666[nm],1.323318243,,,
Spectral Data 667[nm],1.324215889,,,
Spectral Data 668[nm],1.324699163,,,
Spectral Data 669[nm],1.324987769,,,
Spectral Data 670[nm],1.32530129,,,
Spectral Data 671[nm],1.325803757,,,
Spectral Data 672[nm],1.326220274,,,
Spectral Data 673[nm],1.326119423,,,
Spectral Data 674[nm],1.325071573,,,
Spectral Data 675[nm],1.322660565,,,
Spectral Data 676[nm],1.318663716,,,
Spectral Data 677[nm],1.313004017,,,
Spectral Data 678[nm],1.305607557,,,
Spectral Data 679[nm],1.296405077,,,
Spectral Data 680[nm],1.285531998,,,
Spectral Data 681[nm],1.273412108,,,
Spectral Data 682[nm],1.260490656,,,
Spectral Data 683[nm],1.247213244,,,
Spectral Data 684[nm],1.234122515,,,
Spectral Data 685[nm],1.22202611,,,
Spectral Data 686[nm],1.211776376,,,
Spectral Data 687[nm],1.204225779,,,
Spectral Data 688[nm],1.200053453,,,
Spectral Data 689[nm],1.198972702,,,
Spectral Data 690[nm],1.200361967,,,
Spectral Data 691[nm],1.203599811,,,
Spectral Data 692[nm],1.208074212,,,
Spectral Data 693[nm],1.213305593,,,
Spectral Data 694[nm],1.218902826,,,
Spectral Data 695[nm],1.224476337,,,
Spectral Data 696[nm],1.229641795,,,
Spectral Data 697[nm],1.234205246,,,
Spectral Data 698[nm],1.238206267,,,
Spectral Data 699[nm],1.241699576,,,
Spectral Data 700[nm],1.244739294,,,
Spectral Data 701[nm],1.24734962,,,
Spectral Data 702[nm],1.249482989,,,
Spectral Data 703[nm],1.251081467,,,
Spectral Data 704[nm],1.252087355,,,
Spectral Data 705[nm],1.252414107,,,
Spectral Data 706[nm],1.251798153,,,
Spectral Data 707[nm],1.249931574,,,
Spectral Data 708[nm],1.246507049,,,
Spectral Data 709[nm],1.241246104,,,
Spectral Data 710[nm],1.234107494,,,
Spectral Data 711[nm],1.225205064,,,
Spectral Data 712[nm],1.214657545,,,
Spectral Data 713[nm],1.202589035,,,
Spectral Data 714[nm],1.189338803,,,
Spectral Data 715[nm],1.175540805,,,
Spectral Data 716[nm],1.161850691,,,
Spectral Data 717[nm],1.148923755,,,
Spectral Data 718[nm],1.13732636,,,
Spectral Data 719[nm],1.127343893,,,
Spectral Data 720[nm],1.119206309,,,
Spectral Data 721[nm],1.11314404,,,
Spectral Data 722[nm],1.109365821,,,
Spectral Data 723[nm],1.107887626,,,
Spectral Data 724[nm],1.108637214,,,
Spectral Data 725[nm],1.111542583,,,
Spectral Data 726[nm],1.116523027,,,
Spectral Data 727[nm],1.123282075,,,
Spectral Data 728[nm],1.131301403,,,
Spectral Data 729[nm],1.140053272,,,
Spectral Data 730[nm],1.149009943,,,
Spectral Data 731[nm],1.157751322,,,
Spectral Data 732[nm],1.166103363,,,
Spectral Data 733[nm],1.173926711,,,
Spectral Data 734[nm],1.181081653,,,
Spectral Data 735[nm],1.18744266,,,
Spectral Data 736[nm],1.192960978,,,
Spectral Data 737[nm],1.197614908,,,
Spectral Data 738[nm],1.201382637,,,
Spectral Data 739[nm],1.204258323,,,
Spectral Data 740[nm],1.20646894,,,
Spectral Data 741[nm],1.208426356,,,
Spectral Data 742[nm],1.210548162,,,
Spectral Data 743[nm],1.213245988,,,
Spectral Data 744[nm],1.216294765,,,
Spectral Data 745[nm],1.218378425,,,
Spectral Data 746[nm],1.218082547,,,
Spectral Data 747[nm],1.213992357,,,
Spectral Data 748[nm],1.204927206,,,
Spectral Data 749[nm],1.190642357,,,
Spectral Data 750[nm],1.171126842,,,
Spectral Data 751[nm],1.146370053,,,
Spectral Data 752[nm],1.116446137,,,
Spectral Data 753[nm],1.082294226,,,
Spectral Data 754[nm],1.045364857,,,
Spectral Data 755[nm],1.007115722,,,
Spectral Data 756[nm],0.968999207,,,
Spectral Data 757[nm],0.932460129,,,
Spectral Data 758[nm],0.898938894,,,
Spectral Data 759[nm],0.869868219,,,
Spectral Data 760[nm],0.846680582,,,
Spectral Data 761[nm],0.830713928,,,
Spectral Data 762[nm],0.823033214,,,
Spectral Data 763[nm],0.824654281,,,
Spectral Data 764[nm],0.836593091,,,
Spectral Data 765[nm],0.859401703,,,
Spectral Data 766[nm],0.890311718,,,
Spectral Data 767[nm],0.925107777,,,
Spectral Data 768[nm],0.959568381,,,
Spectral Data 769[nm],0.989605725,,,
Spectral Data 770[nm],1.014041781,,,
Spectral Data 771[nm],1.034534097,,,
Spectral Data 772[nm],1.052858353,,,
Spectral Data 773[nm],1.070786357,,,
Spectral Data 774[nm],1.089156389,,,
Spectral Data 775[nm],1.106819034,,,
Spectral Data 776[nm],1.122380733,,,
Spectral Data 777[nm],1.134447932,,,
Spectral Data 778[nm],1.141942859,,,
Spectral Data 779[nm],1.145395279,,,
Spectral Data 780[nm],1.145845056,,,
,,,,
TM-30 Color Vector Graphic,Reference Illuminant x,Reference Illuminant y,Measured Illuminant x,Measured Illuminant y
bin1,0.9765506,0.215288,0.9749231,0.2158832
bin2,0.8262067,0.5633671,0.8249756,0.5644749
bin3,0.5804005,0.8143312,0.580642,0.8142225
bin4,0.1679844,0.9857897,0.1702664,0.9855376
bin5,-0.1216849,0.9925688,-0.1196627,0.9922132
bin6,-0.5082874,0.8611875,-0.5068409,0.859888
bin7,-0.8314359,0.5556207,-0.8317829,0.5540311
bin8,-0.9968549,0.0792486,-0.9980761,0.07796282
bin9,-0.9771604,-0.212503,-0.9799819,-0.212391
bin10,-0.853716,-0.5207388,-0.8573861,-0.5193889
bin11,-0.5812485,-0.8137261,-0.5862671,-0.8110983
bin12,-0.1657107,-0.9861744,-0.1709287,-0.9852762
bin13,0.156922,-0.987611,0.151489,-0.986827
bin14,0.5917487,-0.8061225,0.5878633,-0.8056182
bin15,0.8256367,-0.5642022,0.8203413,-0.562265
bin16,0.9820914,-0.188405,0.9797395,-0.1865883
