Date Saved,04/06/2026 19:49:54
Spectral Data 440[nm],0.069005630910
Spectral Data 441[nm],0.069912433624
Spectral Data 442[nm],0.070808514953
Spectral Data 443[nm],0.071687541902
Spectral Data 444[nm],0.072544746101
Spectral Data 445[nm],0.073375359178
Spectral Data 446[nm],0.074174262583
Spectral Data 447[nm],0.074931763113
Spectral Data 448[nm],0.075634919107
Spectral Data 449[nm],0.076270692050
Spectral Data 450[nm],0.076826192439
Spectral Data 451[nm],0.077290013433
Spectral Data 452[nm],0.077652700245
Spectral Data 453[nm],0.077905073762
Spectral Data 454[nm],0.078037977219
Spectral Data 455[nm],0.078055277467
Spectral Data 456[nm],0.077996887267
Spectral Data 457[nm],0.077909134328
Spectral Data 458[nm],0.077838338912
Spectral Data 459[nm],0.077822647989
Spectral Data 460[nm],0.077851049602
Spectral Data 461[nm],0.077894598246
Spectral Data 462[nm],0.077924326062
Spectral Data 463[nm],0.077912695706
Spectral Data 464[nm],0.077852837741
Spectral Data 465[nm],0.077753379941
Spectral Data 466[nm],0.077623315156
Spectral Data 467[nm],0.077471561730
Spectral Data 468[nm],0.077302455902
Spectral Data 469[nm],0.077113658190
Spectral Data 470[nm],0.076902359724
Spectral Data 471[nm],0.076665751636
Spectral Data 472[nm],0.076406538486
Spectral Data 473[nm],0.076143324375
Spectral Data 474[nm],0.075897805393
Spectral Data 475[nm],0.075691670179
Spectral Data 476[nm],0.075540624559
Spectral Data 477[nm],0.075422599912
Spectral Data 478[nm],0.075300827622
Spectral Data 479[nm],0.075138524175
Spectral Data 480[nm],0.074901148677
Spectral Data 481[nm],0.074588365853
Spectral Data 482[nm],0.074226148427
Spectral Data 483[nm],0.073841117322
Spectral Data 484[nm],0.073459856212
Spectral Data 485[nm],0.073103316128
Spectral Data 486[nm],0.072783760726
Spectral Data 487[nm],0.072512835264
Spectral Data 488[nm],0.072302155197
Spectral Data 489[nm],0.072156168520
Spectral Data 490[nm],0.072057157755
Spectral Data 491[nm],0.071983225644
Spectral Data 492[nm],0.071912467480
Spectral Data 493[nm],0.071824587882
Spectral Data 494[nm],0.071710422635
Spectral Data 495[nm],0.071565330029
Spectral Data 496[nm],0.071384668350
Spectral Data 497[nm],0.071164257824
Spectral Data 498[nm],0.070907399058
Spectral Data 499[nm],0.070623457432
Spectral Data 500[nm],0.070321954787
Spectral Data 501[nm],0.070012442768
Spectral Data 502[nm],0.069704011083
Spectral Data 503[nm],0.069404929876
Spectral Data 504[nm],0.069123446941
Spectral Data 505[nm],0.068867802620
Spectral Data 506[nm],0.068641424179
Spectral Data 507[nm],0.068432115018
Spectral Data 508[nm],0.068224519491
Spectral Data 509[nm],0.068003259599
Spectral Data 510[nm],0.067755028605
Spectral Data 511[nm],0.067480713129
Spectral Data 512[nm],0.067187212408
Spectral Data 513[nm],0.066881448030
Spectral Data 514[nm],0.066570542753
Spectral Data 515[nm],0.066264472902
Spectral Data 516[nm],0.065975628793
Spectral Data 517[nm],0.065716512501
Spectral Data 518[nm],0.065499551594
Spectral Data 519[nm],0.065331362188
Spectral Data 520[nm],0.065209053457
Spectral Data 521[nm],0.065128825605
Spectral Data 522[nm],0.065086863935
Spectral Data 523[nm],0.065077409148
Spectral Data 524[nm],0.065088175237
Spectral Data 525[nm],0.065105430782
Spectral Data 526[nm],0.065115459263
Spectral Data 527[nm],0.065106526017
Spectral Data 528[nm],0.065082013607
Spectral Data 529[nm],0.065052047372
Spectral Data 530[nm],0.065026775002
Spectral Data 531[nm],0.065015606582
Spectral Data 532[nm],0.065014883876
Spectral Data 533[nm],0.065009132028
Spectral Data 534[nm],0.064982421696
Spectral Data 535[nm],0.064918927848
Spectral Data 536[nm],0.064811773598
Spectral Data 537[nm],0.064669594169
Spectral Data 538[nm],0.064502611756
Spectral Data 539[nm],0.064321041107
Spectral Data 540[nm],0.064133055508
Spectral Data 541[nm],0.063939481974
Spectral Data 542[nm],0.063739456236
Spectral Data 543[nm],0.063532106578
Spectral Data 544[nm],0.063317455351
Spectral Data 545[nm],0.063103184104
Spectral Data 546[nm],0.062900505960
Spectral Data 547[nm],0.062720663846
Spectral Data 548[nm],0.062574252486
Spectral Data 549[nm],0.062455587089
Spectral Data 550[nm],0.062343556434
Spectral Data 551[nm],0.062216572464
Spectral Data 552[nm],0.062053106725
Spectral Data 553[nm],0.061841107905
Spectral Data 554[nm],0.061587952077
Spectral Data 555[nm],0.061303414404
Spectral Data 556[nm],0.060997262597
Spectral Data 557[nm],0.060677684844
Spectral Data 558[nm],0.060345500708
Spectral Data 559[nm],0.059999275953
Spectral Data 560[nm],0.059637583792
Spectral Data 561[nm],0.059259168804
Spectral Data 562[nm],0.058864768595
Spectral Data 563[nm],0.058456439525
Spectral Data 564[nm],0.058036271483
Spectral Data 565[nm],0.057606406510
Spectral Data 566[nm],0.057171784341
Spectral Data 567[nm],0.056741267443
Spectral Data 568[nm],0.056324016303
Spectral Data 569[nm],0.055929195136
Spectral Data 570[nm],0.055565889925
Spectral Data 571[nm],0.055242437869
Spectral Data 572[nm],0.054967179894
Spectral Data 573[nm],0.054748449475
Spectral Data 574[nm],0.054592549801
Spectral Data 575[nm],0.054490726441
Spectral Data 576[nm],0.054427489638
Spectral Data 577[nm],0.054387304932
Spectral Data 578[nm],0.054354537278
Spectral Data 579[nm],0.054312594235
Spectral Data 580[nm],0.054243952036
Spectral Data 581[nm],0.054130993783
Spectral Data 582[nm],0.053956162184
Spectral Data 583[nm],0.053710885346
Spectral Data 584[nm],0.053404971957
Spectral Data 585[nm],0.053050518036
Spectral Data 586[nm],0.052659608424
Spectral Data 587[nm],0.052245713770
Spectral Data 588[nm],0.051827501506
Spectral Data 589[nm],0.051425490528
Spectral Data 590[nm],0.051060214639
Spectral Data 591[nm],0.050751391798
Spectral Data 592[nm],0.050509396940
Spectral Data 593[nm],0.050338622183
Spectral Data 594[nm],0.050243370235
Spectral Data 595[nm],0.050227709115
Spectral Data 596[nm],0.050286915153
Spectral Data 597[nm],0.050404835492
Spectral Data 598[nm],0.050564549863
Spectral Data 599[nm],0.050749145448
Spectral Data 600[nm],0.050943814218
Spectral Data 601[nm],0.051139473915
Spectral Data 602[nm],0.051328014582
Spectral Data 603[nm],0.051501318812
Spectral Data 604[nm],0.051651690155
Spectral Data 605[nm],0.051773991436
Spectral Data 606[nm],0.051864046603
Spectral Data 607[nm],0.051917679608
Spectral Data 608[nm],0.051931139082
Spectral Data 609[nm],0.051907304674
Spectral Data 610[nm],0.051854304969
Spectral Data 611[nm],0.051780402660
Spectral Data 612[nm],0.051693797112
Spectral Data 613[nm],0.051598157734
Spectral Data 614[nm],0.051490005106
Spectral Data 615[nm],0.051365271211
Spectral Data 616[nm],0.051219891757
Spectral Data 617[nm],0.051050860435
Spectral Data 618[nm],0.050858698785
Spectral Data 619[nm],0.050644673407
Spectral Data 620[nm],0.050410050899
Spectral Data 621[nm],0.050156760961
Spectral Data 622[nm],0.049891814590
Spectral Data 623[nm],0.049624554813
Spectral Data 624[nm],0.049364339560
Spectral Data 625[nm],0.049120537937
Spectral Data 626[nm],0.048902604729
Spectral Data 627[nm],0.048720087856
Spectral Data 628[nm],0.048582538962
Spectral Data 629[nm],0.048499472439
Spectral Data 630[nm],0.048474550247
Spectral Data 631[nm],0.048500031233
Spectral Data 632[nm],0.048566889018
Spectral Data 633[nm],0.048666097224
Spectral Data 634[nm],0.048786129802
Spectral Data 635[nm],0.048911079764
Spectral Data 636[nm],0.049022469670
Spectral Data 637[nm],0.049101796001
Spectral Data 638[nm],0.049132429063
Spectral Data 639[nm],0.049109783024
Spectral Data 640[nm],0.049034100026
Spectral Data 641[nm],0.048905644566
Spectral Data 642[nm],0.048725109547
Spectral Data 643[nm],0.048497885466
Spectral Data 644[nm],0.048232201487
Spectral Data 645[nm],0.047936327755
Spectral Data 646[nm],0.047619000077
Spectral Data 647[nm],0.047296494246
Spectral Data 648[nm],0.046991907060
Spectral Data 649[nm],0.046728637069
Spectral Data 650[nm],0.046529740095
Spectral Data 651[nm],0.046406567097
Spectral Data 652[nm],0.046355314553
Spectral Data 653[nm],0.046371098608
Spectral Data 654[nm],0.046449031681
Spectral Data 655[nm],0.046583380550
Spectral Data 656[nm],0.046766765416
Spectral Data 657[nm],0.046991620213
Spectral Data 658[nm],0.047250371426
Spectral Data 659[nm],0.047533772886
Spectral Data 660[nm],0.047827571630
Spectral Data 661[nm],0.048116590828
Spectral Data 662[nm],0.048385649920
Spectral Data 663[nm],0.048622053117
Spectral Data 664[nm],0.048824593425
Spectral Data 665[nm],0.048995412886
Spectral Data 666[nm],0.049136646092
Spectral Data 667[nm],0.049250733107
Spectral Data 668[nm],0.049342092127
Spectral Data 669[nm],0.049416042864
Spectral Data 670[nm],0.049477927387
Spectral Data 671[nm],0.049532540143
Spectral Data 672[nm],0.049572892487
Spectral Data 673[nm],0.049583077431
Spectral Data 674[nm],0.049547106028
Spectral Data 675[nm],0.049449026585
Spectral Data 676[nm],0.049274574965
Spectral Data 677[nm],0.049011860043
Spectral Data 678[nm],0.048649176955
Spectral Data 679[nm],0.048174824566
Spectral Data 680[nm],0.047585386783
Spectral Data 681[nm],0.046899344772
Spectral Data 682[nm],0.046138763428
Spectral Data 683[nm],0.045325696468
Spectral Data 684[nm],0.044484358281
Spectral Data 685[nm],0.043650235981
Spectral Data 686[nm],0.042862508446
Spectral Data 687[nm],0.042160350829
Spectral Data 688[nm],0.041580364108
Spectral Data 689[nm],0.041130594909
Spectral Data 690[nm],0.040801301599
Spectral Data 691[nm],0.040582485497
Spectral Data 692[nm],0.040464073420
Spectral Data 693[nm],0.040434021503
Spectral Data 694[nm],0.040478032082
Spectral Data 695[nm],0.040581688285
Spectral Data 696[nm],0.040730595589
Spectral Data 697[nm],0.040914002806
Spectral Data 698[nm],0.041128866374
Spectral Data 699[nm],0.041373118758
Spectral Data 700[nm],0.041644688696
Spectral Data 701[nm],0.041937172413
Spectral Data 702[nm],0.042226299644
Spectral Data 703[nm],0.042483184487
Spectral Data 704[nm],0.042678952217
Spectral Data 705[nm],0.042786002159
Spectral Data 706[nm],0.042780235410
Spectral Data 707[nm],0.042640186846
Spectral Data 708[nm],0.042344629765
Spectral Data 709[nm],0.041873570532
Spectral Data 710[nm],0.041229251772
Spectral Data 711[nm],0.040436141193
